,age,gender,occupation_college,occupation_executive,occupation_other,occupation_technician,Comedy,Drama,Action,Thriller,Sci-Fi
246,23,1,0,1,1,0,3.157711268786566,3.618189878642385,3.2403940141518137,3.611224994802083,3.160267962079299
247,23,1,0,1,1,1,3.1277546468687776,2.9738407017356643,3.260525345460412,3.611224994802083,3.160267962079299
248,23,1,1,0,0,0,3.2495395564816643,3.6346043761402425,3.4811088525479015,3.0408455980075932,3.13697990768657
249,23,1,1,0,0,1,3.228202189926761,3.126240687492283,3.6473883353032392,3.0408455980075932,3.13697990768657
250,23,1,1,0,1,0,3.244717866863487,3.8290665081307464,3.4801003779376085,3.078120599950417,3.13697990768657
251,23,1,1,0,1,1,3.2233805003085836,3.1602357388558793,3.4887098020352547,3.078120599950417,3.13697990768657
252,23,1,1,1,0,0,3.179553710328765,3.5348341063119046,3.2551126406864057,3.6524259900231537,3.13697990768657
253,23,1,1,1,0,1,3.1495970884109767,3.0161476008834796,3.4213921234417435,3.6524259900231537,3.13697990768657
254,23,1,1,1,1,0,3.1293404080540412,3.7292962383024086,3.2855160556185163,3.559984304785155,3.13697990768657
255,23,1,1,1,1,1,3.099383786136253,3.050142652247076,3.2941254797161625,3.559984304785155,3.13697990768657
256,24,0,0,0,0,0,3.3774982924841472,3.3069139094015356,3.716606804941744,3.5055256180514456,3.1337658131035893
257,24,0,0,0,0,1,3.346506345903257,2.88665863125322,3.8828862876970818,3.5055256180514456,3.1337658131035893
258,24,0,0,0,1,0,3.8157982040204845,3.6620484610463544,3.783557879914795,3.592717049470468,3.160267962079299
259,24,0,0,0,1,1,3.784806257439594,3.0335074085383305,3.792167304012441,3.592717049470468,3.160267962079299
260,24,0,0,1,0,0,3.6736418488645,3.5308394277564457,3.6020883082216812,3.9396395847901893,3.1337658131035893
261,24,0,0,1,0,1,3.6340306469207246,3.094776025209433,3.768367790977019,3.9396395847901893,3.1337658131035893
262,24,0,0,1,1,0,3.7933255679056557,3.793183235848197,3.682797542416731,3.897114329028389,3.160267962079299
263,24,0,0,1,1,1,3.7537143659618804,3.148834058941476,3.691406966514377,3.897114329028389,3.160267962079299
264,24,0,1,0,0,0,3.6936489834167845,3.601356659447518,3.70826222510346,3.366430717850539,3.13697990768657
265,24,0,1,0,0,1,3.662657036835894,3.0929929707995583,3.8745417078587976,3.366430717850539,3.13697990768657
266,24,0,1,0,1,0,4.05503095212364,3.815415274323733,3.7599655861197347,3.486158161736892,3.13697990768657
267,24,0,1,0,1,1,4.0240390055427495,3.1465845050488657,3.768575010217381,3.486158161736892,3.13697990768657
268,24,0,1,1,0,0,3.8292636232719164,3.777355620668605,3.593743728383397,3.8005446845892825,3.13697990768657
269,24,0,1,1,0,1,3.789652421328141,3.25866911524018,3.760023211138735,3.8005446845892825,3.13697990768657
270,24,0,1,1,1,0,3.938702264615295,3.9229958076442935,3.659205248621671,3.790555441294813,3.13697990768657
271,24,0,1,1,1,1,3.89909106267152,3.243842221588961,3.667814672719317,3.790555441294813,3.13697990768657
272,24,1,0,0,0,0,3.144446370055314,3.3994300224753133,3.420739097124423,3.124622300491852,3.1337658131035893
273,24,1,0,0,0,1,3.1231090035004105,2.979174744326998,3.598540487090713,3.124622300491852,3.1337658131035893
274,24,1,0,0,1,0,3.2333343200461995,3.734968091234421,3.434978336470906,3.129361289967345,3.160267962079299
275,24,1,0,0,1,1,3.211996953491296,3.1064270387263972,3.4551096677795043,3.129361289967345,3.160267962079299
276,24,1,0,1,0,0,3.1808877965839306,3.3070241255358184,3.194742885262927,3.7362026925074123,3.1337658131035893
277,24,1,0,1,0,1,3.1509311746661424,2.870960722988806,3.372544275229217,3.7362026925074123,3.1337658131035893
278,24,1,0,1,1,0,3.157711268786566,3.618189878642385,3.2403940141518137,3.611224994802083,3.160267962079299
279,24,1,0,1,1,1,3.1277546468687776,2.9738407017356643,3.260525345460412,3.611224994802083,3.160267962079299
280,24,1,1,0,0,0,3.2495395564816643,3.6346043761402425,3.4811088525479015,3.0408455980075932,3.13697990768657
281,24,1,1,0,0,1,3.228202189926761,3.126240687492283,3.6473883353032392,3.0408455980075932,3.13697990768657
282,24,1,1,0,1,0,3.244717866863487,3.8290665081307464,3.4801003779376085,3.078120599950417,3.13697990768657
283,24,1,1,0,1,1,3.2233805003085836,3.1602357388558793,3.4887098020352547,3.078120599950417,3.13697990768657
284,24,1,1,1,0,0,3.179553710328765,3.5348341063119046,3.2551126406864057,3.6524259900231537,3.13697990768657
285,24,1,1,1,0,1,3.1495970884109767,3.0161476008834796,3.4213921234417435,3.6524259900231537,3.13697990768657
286,24,1,1,1,1,0,3.1293404080540412,3.7292962383024086,3.2855160556185163,3.559984304785155,3.13697990768657
287,24,1,1,1,1,1,3.099383786136253,3.050142652247076,3.2941254797161625,3.559984304785155,3.13697990768657
288,25,0,0,0,0,0,3.3774982924841472,3.3069139094015356,3.716606804941744,3.5055256180514456,3.1337658131035893
289,25,0,0,0,0,1,3.346506345903257,2.88665863125322,3.8828862876970818,3.5055256180514456,3.1337658131035893
290,25,0,0,0,1,0,3.8157982040204845,3.6620484610463544,3.783557879914795,3.592717049470468,3.160267962079299
291,25,0,0,0,1,1,3.784806257439594,3.0335074085383305,3.792167304012441,3.592717049470468,3.160267962079299
292,25,0,0,1,0,0,3.6736418488645,3.5308394277564457,3.6020883082216812,3.9396395847901893,3.1337658131035893
293,25,0,0,1,0,1,3.6340306469207246,3.094776025209433,3.768367790977019,3.9396395847901893,3.1337658131035893
294,25,0,0,1,1,0,3.7933255679056557,3.793183235848197,3.682797542416731,3.897114329028389,3.160267962079299
295,25,0,0,1,1,1,3.7537143659618804,3.148834058941476,3.691406966514377,3.897114329028389,3.160267962079299
296,25,0,1,0,0,0,3.6936489834167845,3.601356659447518,3.70826222510346,3.366430717850539,3.13697990768657
297,25,0,1,0,0,1,3.662657036835894,3.0929929707995583,3.8745417078587976,3.366430717850539,3.13697990768657
298,25,0,1,0,1,0,4.05503095212364,3.815415274323733,3.7599655861197347,3.486158161736892,3.13697990768657
299,25,0,1,0,1,1,4.0240390055427495,3.1465845050488657,3.768575010217381,3.486158161736892,3.13697990768657
300,25,0,1,1,0,0,3.8292636232719164,3.777355620668605,3.593743728383397,3.8005446845892825,3.13697990768657
301,25,0,1,1,0,1,3.789652421328141,3.25866911524018,3.760023211138735,3.8005446845892825,3.13697990768657
302,25,0,1,1,1,0,3.938702264615295,3.9229958076442935,3.659205248621671,3.790555441294813,3.13697990768657
303,25,0,1,1,1,1,3.89909106267152,3.243842221588961,3.667814672719317,3.790555441294813,3.13697990768657
304,25,1,0,0,0,0,3.144446370055314,3.3994300224753133,3.420739097124423,3.124622300491852,3.1337658131035893
305,25,1,0,0,0,1,3.1231090035004105,2.979174744326998,3.598540487090713,3.124622300491852,3.1337658131035893
306,25,1,0,0,1,0,3.2333343200461995,3.734968091234421,3.434978336470906,3.129361289967345,3.160267962079299
307,25,1,0,0,1,1,3.211996953491296,3.1064270387263972,3.4551096677795043,3.129361289967345,3.160267962079299
308,25,1,0,1,0,0,3.1808877965839306,3.3070241255358184,3.194742885262927,3.7362026925074123,3.1337658131035893
309,25,1,0,1,0,1,3.1509311746661424,2.870960722988806,3.372544275229217,3.7362026925074123,3.1337658131035893
310,25,1,0,1,1,0,3.157711268786566,3.618189878642385,3.2403940141518137,3.611224994802083,3.160267962079299
311,25,1,0,1,1,1,3.1277546468687776,2.9738407017356643,3.260525345460412,3.611224994802083,3.160267962079299
312,25,1,1,0,0,0,3.2495395564816643,3.6346043761402425,3.4811088525479015,3.0408455980075932,3.13697990768657
313,25,1,1,0,0,1,3.228202189926761,3.126240687492283,3.6473883353032392,3.0408455980075932,3.13697990768657
314,25,1,1,0,1,0,3.244717866863487,3.8290665081307464,3.4801003779376085,3.078120599950417,3.13697990768657
315,25,1,1,0,1,1,3.2233805003085836,3.1602357388558793,3.4887098020352547,3.078120599950417,3.13697990768657
316,25,1,1,1,0,0,3.179553710328765,3.5348341063119046,3.2551126406864057,3.6524259900231537,3.13697990768657
317,25,1,1,1,0,1,3.1495970884109767,3.0161476008834796,3.4213921234417435,3.6524259900231537,3.13697990768657
318,25,1,1,1,1,0,3.1293404080540412,3.7292962383024086,3.2855160556185163,3.559984304785155,3.13697990768657
319,25,1,1,1,1,1,3.099383786136253,3.050142652247076,3.2941254797161625,3.559984304785155,3.13697990768657
320,26,0,0,0,0,0,3.3774982924841472,3.3069139094015356,3.716606804941744,3.5055256180514456,3.1337658131035893
321,26,0,0,0,0,1,3.346506345903257,2.88665863125322,3.8828862876970818,3.5055256180514456,3.1337658131035893
322,26,0,0,0,1,0,3.8157982040204845,3.6620484610463544,3.783557879914795,3.592717049470468,3.160267962079299
323,26,0,0,0,1,1,3.784806257439594,3.0335074085383305,3.792167304012441,3.592717049470468,3.160267962079299
324,26,0,0,1,0,0,3.6736418488645,3.5308394277564457,3.6020883082216812,3.9396395847901893,3.1337658131035893
325,26,0,0,1,0,1,3.6340306469207246,3.094776025209433,3.768367790977019,3.9396395847901893,3.1337658131035893
326,26,0,0,1,1,0,3.7933255679056557,3.793183235848197,3.682797542416731,3.897114329028389,3.160267962079299
327,26,0,0,1,1,1,3.7537143659618804,3.148834058941476,3.691406966514377,3.897114329028389,3.160267962079299
328,26,0,1,0,0,0,3.6936489834167845,3.601356659447518,3.70826222510346,3.366430717850539,3.13697990768657
329,26,0,1,0,0,1,3.662657036835894,3.0929929707995583,3.8745417078587976,3.366430717850539,3.13697990768657
330,26,0,1,0,1,0,4.05503095212364,3.815415274323733,3.7599655861197347,3.486158161736892,3.13697990768657
331,26,0,1,0,1,1,4.0240390055427495,3.1465845050488657,3.768575010217381,3.486158161736892,3.13697990768657
332,26,0,1,1,0,0,3.8292636232719164,3.777355620668605,3.593743728383397,3.8005446845892825,3.13697990768657
333,26,0,1,1,0,1,3.789652421328141,3.25866911524018,3.760023211138735,3.8005446845892825,3.13697990768657
334,26,0,1,1,1,0,3.938702264615295,3.9229958076442935,3.659205248621671,3.790555441294813,3.13697990768657
335,26,0,1,1,1,1,3.89909106267152,3.243842221588961,3.667814672719317,3.790555441294813,3.13697990768657
336,26,1,0,0,0,0,3.144446370055314,3.3994300224753133,3.420739097124423,3.124622300491852,3.1337658131035893
337,26,1,0,0,0,1,3.1231090035004105,2.979174744326998,3.598540487090713,3.124622300491852,3.1337658131035893
338,26,1,0,0,1,0,3.2333343200461995,3.734968091234421,3.434978336470906,3.129361289967345,3.160267962079299
339,26,1,0,0,1,1,3.211996953491296,3.1064270387263972,3.4551096677795043,3.129361289967345,3.160267962079299
340,26,1,0,1,0,0,3.1808877965839306,3.3070241255358184,3.194742885262927,3.7362026925074123,3.1337658131035893
341,26,1,0,1,0,1,3.1509311746661424,2.870960722988806,3.372544275229217,3.7362026925074123,3.1337658131035893
342,26,1,0,1,1,0,3.157711268786566,3.618189878642385,3.2403940141518137,3.611224994802083,3.160267962079299
343,26,1,0,1,1,1,3.1277546468687776,2.9738407017356643,3.260525345460412,3.611224994802083,3.160267962079299
344,26,1,1,0,0,0,3.2495395564816643,3.6346043761402425,3.4811088525479015,3.0408455980075932,3.13697990768657
345,26,1,1,0,0,1,3.228202189926761,3.126240687492283,3.6473883353032392,3.0408455980075932,3.13697990768657
346,26,1,1,0,1,0,3.244717866863487,3.8290665081307464,3.4801003779376085,3.078120599950417,3.13697990768657
347,26,1,1,0,1,1,3.2233805003085836,3.1602357388558793,3.4887098020352547,3.078120599950417,3.13697990768657
348,26,1,1,1,0,0,3.179553710328765,3.5348341063119046,3.2551126406864057,3.6524259900231537,3.13697990768657
349,26,1,1,1,0,1,3.1495970884109767,3.0161476008834796,3.4213921234417435,3.6524259900231537,3.13697990768657
350,26,1,1,1,1,0,3.1293404080540412,3.7292962383024086,3.2855160556185163,3.559984304785155,3.13697990768657
351,26,1,1,1,1,1,3.099383786136253,3.050142652247076,3.2941254797161625,3.559984304785155,3.13697990768657
352,27,0,0,0,0,0,3.3774982924841472,3.3069139094015356,3.716606804941744,3.5055256180514456,3.1337658131035893
353,27,0,0,0,0,1,3.346506345903257,2.88665863125322,3.8828862876970818,3.5055256180514456,3.1337658131035893
354,27,0,0,0,1,0,3.8157982040204845,3.6620484610463544,3.783557879914795,3.592717049470468,3.160267962079299
355,27,0,0,0,1,1,3.784806257439594,3.0335074085383305,3.792167304012441,3.592717049470468,3.160267962079299
356,27,0,0,1,0,0,3.6736418488645,3.5308394277564457,3.6020883082216812,3.9396395847901893,3.1337658131035893
357,27,0,0,1,0,1,3.6340306469207246,3.094776025209433,3.768367790977019,3.9396395847901893,3.1337658131035893
358,27,0,0,1,1,0,3.7933255679056557,3.793183235848197,3.682797542416731,3.897114329028389,3.160267962079299
359,27,0,0,1,1,1,3.7537143659618804,3.148834058941476,3.691406966514377,3.897114329028389,3.160267962079299
360,27,0,1,0,0,0,3.6936489834167845,3.601356659447518,3.70826222510346,3.366430717850539,3.13697990768657
361,27,0,1,0,0,1,3.662657036835894,3.0929929707995583,3.8745417078587976,3.366430717850539,3.13697990768657
362,27,0,1,0,1,0,4.05503095212364,3.815415274323733,3.7599655861197347,3.486158161736892,3.13697990768657
363,27,0,1,0,1,1,4.0240390055427495,3.1465845050488657,3.768575010217381,3.486158161736892,3.13697990768657
364,27,0,1,1,0,0,3.8292636232719164,3.777355620668605,3.593743728383397,3.8005446845892825,3.13697990768657
365,27,0,1,1,0,1,3.789652421328141,3.25866911524018,3.760023211138735,3.8005446845892825,3.13697990768657
366,27,0,1,1,1,0,3.938702264615295,3.9229958076442935,3.659205248621671,3.790555441294813,3.13697990768657
367,27,0,1,1,1,1,3.89909106267152,3.243842221588961,3.667814672719317,3.790555441294813,3.13697990768657
368,27,1,0,0,0,0,3.144446370055314,3.3994300224753133,3.420739097124423,3.124622300491852,3.1337658131035893
369,27,1,0,0,0,1,3.1231090035004105,2.979174744326998,3.598540487090713,3.124622300491852,3.1337658131035893
370,27,1,0,0,1,0,3.2333343200461995,3.734968091234421,3.434978336470906,3.129361289967345,3.160267962079299
371,27,1,0,0,1,1,3.211996953491296,3.1064270387263972,3.4551096677795043,3.129361289967345,3.160267962079299
372,27,1,0,1,0,0,3.1808877965839306,3.3070241255358184,3.194742885262927,3.7362026925074123,3.1337658131035893
373,27,1,0,1,0,1,3.1509311746661424,2.870960722988806,3.372544275229217,3.7362026925074123,3.1337658131035893
374,27,1,0,1,1,0,3.157711268786566,3.618189878642385,3.2403940141518137,3.611224994802083,3.160267962079299
375,27,1,0,1,1,1,3.1277546468687776,2.9738407017356643,3.260525345460412,3.611224994802083,3.160267962079299
376,27,1,1,0,0,0,3.2495395564816643,3.6346043761402425,3.4811088525479015,3.0408455980075932,3.13697990768657
377,27,1,1,0,0,1,3.228202189926761,3.126240687492283,3.6473883353032392,3.0408455980075932,3.13697990768657
378,27,1,1,0,1,0,3.244717866863487,3.8290665081307464,3.4801003779376085,3.078120599950417,3.13697990768657
379,27,1,1,0,1,1,3.2233805003085836,3.1602357388558793,3.4887098020352547,3.078120599950417,3.13697990768657
380,27,1,1,1,0,0,3.179553710328765,3.5348341063119046,3.2551126406864057,3.6524259900231537,3.13697990768657
381,27,1,1,1,0,1,3.1495970884109767,3.0161476008834796,3.4213921234417435,3.6524259900231537,3.13697990768657
382,27,1,1,1,1,0,3.1293404080540412,3.7292962383024086,3.2855160556185163,3.559984304785155,3.13697990768657
383,27,1,1,1,1,1,3.099383786136253,3.050142652247076,3.2941254797161625,3.559984304785155,3.13697990768657
384,28,0,0,0,0,0,3.3774982924841472,3.3069139094015356,3.716606804941744,3.5055256180514456,3.1337658131035893
385,28,0,0,0,0,1,3.346506345903257,2.88665863125322,3.8828862876970818,3.5055256180514456,3.1337658131035893
386,28,0,0,0,1,0,3.8157982040204845,3.6620484610463544,3.783557879914795,3.592717049470468,3.160267962079299
387,28,0,0,0,1,1,3.784806257439594,3.0335074085383305,3.792167304012441,3.592717049470468,3.160267962079299
388,28,0,0,1,0,0,3.6736418488645,3.5308394277564457,3.6020883082216812,3.9396395847901893,3.1337658131035893
389,28,0,0,1,0,1,3.6340306469207246,3.094776025209433,3.768367790977019,3.9396395847901893,3.1337658131035893
390,28,0,0,1,1,0,3.7933255679056557,3.793183235848197,3.682797542416731,3.897114329028389,3.160267962079299
391,28,0,0,1,1,1,3.7537143659618804,3.148834058941476,3.691406966514377,3.897114329028389,3.160267962079299
392,28,0,1,0,0,0,3.6936489834167845,3.601356659447518,3.70826222510346,3.366430717850539,3.13697990768657
393,28,0,1,0,0,1,3.662657036835894,3.0929929707995583,3.8745417078587976,3.366430717850539,3.13697990768657
394,28,0,1,0,1,0,4.05503095212364,3.815415274323733,3.7599655861197347,3.486158161736892,3.13697990768657
395,28,0,1,0,1,1,4.0240390055427495,3.1465845050488657,3.768575010217381,3.486158161736892,3.13697990768657
396,28,0,1,1,0,0,3.8292636232719164,3.777355620668605,3.593743728383397,3.8005446845892825,3.13697990768657
397,28,0,1,1,0,1,3.789652421328141,3.25866911524018,3.760023211138735,3.8005446845892825,3.13697990768657
398,28,0,1,1,1,0,3.938702264615295,3.9229958076442935,3.659205248621671,3.790555441294813,3.13697990768657
399,28,0,1,1,1,1,3.89909106267152,3.243842221588961,3.667814672719317,3.790555441294813,3.13697990768657
400,28,1,0,0,0,0,3.144446370055314,3.3994300224753133,3.420739097124423,3.124622300491852,3.1337658131035893
401,28,1,0,0,0,1,3.1231090035004105,2.979174744326998,3.598540487090713,3.124622300491852,3.1337658131035893
402,28,1,0,0,1,0,3.2333343200461995,3.734968091234421,3.434978336470906,3.129361289967345,3.160267962079299
403,28,1,0,0,1,1,3.211996953491296,3.1064270387263972,3.4551096677795043,3.129361289967345,3.160267962079299
404,28,1,0,1,0,0,3.1808877965839306,3.3070241255358184,3.194742885262927,3.7362026925074123,3.1337658131035893
405,28,1,0,1,0,1,3.1509311746661424,2.870960722988806,3.372544275229217,3.7362026925074123,3.1337658131035893
406,28,1,0,1,1,0,3.157711268786566,3.618189878642385,3.2403940141518137,3.611224994802083,3.160267962079299
407,28,1,0,1,1,1,3.1277546468687776,2.9738407017356643,3.260525345460412,3.611224994802083,3.160267962079299
408,28,1,1,0,0,0,3.2495395564816643,3.6346043761402425,3.4811088525479015,3.0408455980075932,3.13697990768657
409,28,1,1,0,0,1,3.228202189926761,3.126240687492283,3.6473883353032392,3.0408455980075932,3.13697990768657
410,28,1,1,0,1,0,3.244717866863487,3.8290665081307464,3.4801003779376085,3.078120599950417,3.13697990768657
411,28,1,1,0,1,1,3.2233805003085836,3.1602357388558793,3.4887098020352547,3.078120599950417,3.13697990768657
412,28,1,1,1,0,0,3.179553710328765,3.5348341063119046,3.2551126406864057,3.6524259900231537,3.13697990768657
413,28,1,1,1,0,1,3.1495970884109767,3.0161476008834796,3.4213921234417435,3.6524259900231537,3.13697990768657
414,28,1,1,1,1,0,3.1293404080540412,3.7292962383024086,3.2855160556185163,3.559984304785155,3.13697990768657
415,28,1,1,1,1,1,3.099383786136253,3.050142652247076,3.2941254797161625,3.559984304785155,3.13697990768657
416,29,0,0,0,0,0,3.3774982924841472,3.3069139094015356,3.716606804941744,3.5055256180514456,3.1337658131035893
417,29,0,0,0,0,1,3.346506345903257,2.88665863125322,3.8828862876970818,3.5055256180514456,3.1337658131035893
418,29,0,0,0,1,0,3.8157982040204845,3.6620484610463544,3.783557879914795,3.592717049470468,3.160267962079299
419,29,0,0,0,1,1,3.784806257439594,3.0335074085383305,3.792167304012441,3.592717049470468,3.160267962079299
420,29,0,0,1,0,0,3.6736418488645,3.5308394277564457,3.6020883082216812,3.9396395847901893,3.1337658131035893
421,29,0,0,1,0,1,3.6340306469207246,3.094776025209433,3.768367790977019,3.9396395847901893,3.1337658131035893
422,29,0,0,1,1,0,3.7933255679056557,3.793183235848197,3.682797542416731,3.897114329028389,3.160267962079299
423,29,0,0,1,1,1,3.7537143659618804,3.148834058941476,3.691406966514377,3.897114329028389,3.160267962079299
424,29,0,1,0,0,0,3.6936489834167845,3.601356659447518,3.70826222510346,3.366430717850539,3.13697990768657
425,29,0,1,0,0,1,3.662657036835894,3.0929929707995583,3.8745417078587976,3.366430717850539,3.13697990768657
426,29,0,1,0,1,0,4.05503095212364,3.815415274323733,3.7599655861197347,3.486158161736892,3.13697990768657
427,29,0,1,0,1,1,4.0240390055427495,3.1465845050488657,3.768575010217381,3.486158161736892,3.13697990768657
428,29,0,1,1,0,0,3.8292636232719164,3.777355620668605,3.593743728383397,3.8005446845892825,3.13697990768657
429,29,0,1,1,0,1,3.789652421328141,3.25866911524018,3.760023211138735,3.8005446845892825,3.13697990768657
430,29,0,1,1,1,0,3.938702264615295,3.9229958076442935,3.659205248621671,3.790555441294813,3.13697990768657
431,29,0,1,1,1,1,3.89909106267152,3.243842221588961,3.667814672719317,3.790555441294813,3.13697990768657
432,29,1,0,0,0,0,3.144446370055314,3.3994300224753133,3.420739097124423,3.124622300491852,3.1337658131035893
433,29,1,0,0,0,1,3.1231090035004105,2.979174744326998,3.598540487090713,3.124622300491852,3.1337658131035893
434,29,1,0,0,1,0,3.2333343200461995,3.734968091234421,3.434978336470906,3.129361289967345,3.160267962079299
435,29,1,0,0,1,1,3.211996953491296,3.1064270387263972,3.4551096677795043,3.129361289967345,3.160267962079299
436,29,1,0,1,0,0,3.1808877965839306,3.3070241255358184,3.194742885262927,3.7362026925074123,3.1337658131035893
437,29,1,0,1,0,1,3.1509311746661424,2.870960722988806,3.372544275229217,3.7362026925074123,3.1337658131035893
438,29,1,0,1,1,0,3.157711268786566,3.618189878642385,3.2403940141518137,3.611224994802083,3.160267962079299
439,29,1,0,1,1,1,3.1277546468687776,2.9738407017356643,3.260525345460412,3.611224994802083,3.160267962079299
440,29,1,1,0,0,0,3.2495395564816643,3.6346043761402425,3.4811088525479015,3.0408455980075932,3.13697990768657
441,29,1,1,0,0,1,3.228202189926761,3.126240687492283,3.6473883353032392,3.0408455980075932,3.13697990768657
442,29,1,1,0,1,0,3.244717866863487,3.8290665081307464,3.4801003779376085,3.078120599950417,3.13697990768657
443,29,1,1,0,1,1,3.2233805003085836,3.1602357388558793,3.4887098020352547,3.078120599950417,3.13697990768657
444,29,1,1,1,0,0,3.179553710328765,3.5348341063119046,3.2551126406864057,3.6524259900231537,3.13697990768657
445,29,1,1,1,0,1,3.1495970884109767,3.0161476008834796,3.4213921234417435,3.6524259900231537,3.13697990768657
446,29,1,1,1,1,0,3.1293404080540412,3.7292962383024086,3.2855160556185163,3.559984304785155,3.13697990768657
447,29,1,1,1,1,1,3.099383786136253,3.050142652247076,3.2941254797161625,3.559984304785155,3.13697990768657
448,30,0,0,0,0,0,3.3774982924841472,3.3069139094015356,3.716606804941744,3.5055256180514456,3.1337658131035893
449,30,0,0,0,0,1,3.346506345903257,2.88665863125322,3.8828862876970818,3.5055256180514456,3.1337658131035893
450,30,0,0,0,1,0,3.8157982040204845,3.6620484610463544,3.783557879914795,3.592717049470468,3.160267962079299
451,30,0,0,0,1,1,3.784806257439594,3.0335074085383305,3.792167304012441,3.592717049470468,3.160267962079299
452,30,0,0,1,0,0,3.6736418488645,3.5308394277564457,3.6020883082216812,3.9396395847901893,3.1337658131035893
453,30,0,0,1,0,1,3.6340306469207246,3.094776025209433,3.768367790977019,3.9396395847901893,3.1337658131035893
454,30,0,0,1,1,0,3.7933255679056557,3.793183235848197,3.682797542416731,3.897114329028389,3.160267962079299
455,30,0,0,1,1,1,3.7537143659618804,3.148834058941476,3.691406966514377,3.897114329028389,3.160267962079299
456,30,0,1,0,0,0,3.6936489834167845,3.601356659447518,3.70826222510346,3.366430717850539,3.13697990768657
457,30,0,1,0,0,1,3.662657036835894,3.0929929707995583,3.8745417078587976,3.366430717850539,3.13697990768657
458,30,0,1,0,1,0,4.05503095212364,3.815415274323733,3.7599655861197347,3.486158161736892,3.13697990768657
459,30,0,1,0,1,1,4.0240390055427495,3.1465845050488657,3.768575010217381,3.486158161736892,3.13697990768657
460,30,0,1,1,0,0,3.8292636232719164,3.777355620668605,3.593743728383397,3.8005446845892825,3.13697990768657
461,30,0,1,1,0,1,3.789652421328141,3.25866911524018,3.760023211138735,3.8005446845892825,3.13697990768657
462,30,0,1,1,1,0,3.938702264615295,3.9229958076442935,3.659205248621671,3.790555441294813,3.13697990768657
463,30,0,1,1,1,1,3.89909106267152,3.243842221588961,3.667814672719317,3.790555441294813,3.13697990768657
464,30,1,0,0,0,0,3.144446370055314,3.3994300224753133,3.420739097124423,3.124622300491852,3.1337658131035893
465,30,1,0,0,0,1,3.1231090035004105,2.979174744326998,3.598540487090713,3.124622300491852,3.1337658131035893
466,30,1,0,0,1,0,3.2333343200461995,3.734968091234421,3.434978336470906,3.129361289967345,3.160267962079299
467,30,1,0,0,1,1,3.211996953491296,3.1064270387263972,3.4551096677795043,3.129361289967345,3.160267962079299
468,30,1,0,1,0,0,3.1808877965839306,3.3070241255358184,3.194742885262927,3.7362026925074123,3.1337658131035893
469,30,1,0,1,0,1,3.1509311746661424,2.870960722988806,3.372544275229217,3.7362026925074123,3.1337658131035893
470,30,1,0,1,1,0,3.157711268786566,3.618189878642385,3.2403940141518137,3.611224994802083,3.160267962079299
471,30,1,0,1,1,1,3.1277546468687776,2.9738407017356643,3.260525345460412,3.611224994802083,3.160267962079299
472,30,1,1,0,0,0,3.2495395564816643,3.6346043761402425,3.4811088525479015,3.0408455980075932,3.13697990768657
473,30,1,1,0,0,1,3.228202189926761,3.126240687492283,3.6473883353032392,3.0408455980075932,3.13697990768657
474,30,1,1,0,1,0,3.244717866863487,3.8290665081307464,3.4801003779376085,3.078120599950417,3.13697990768657
475,30,1,1,0,1,1,3.2233805003085836,3.1602357388558793,3.4887098020352547,3.078120599950417,3.13697990768657
476,30,1,1,1,0,0,3.179553710328765,3.5348341063119046,3.2551126406864057,3.6524259900231537,3.13697990768657
477,30,1,1,1,0,1,3.1495970884109767,3.0161476008834796,3.4213921234417435,3.6524259900231537,3.13697990768657
478,30,1,1,1,1,0,3.1293404080540412,3.7292962383024086,3.2855160556185163,3.559984304785155,3.13697990768657
479,30,1,1,1,1,1,3.099383786136253,3.050142652247076,3.2941254797161625,3.559984304785155,3.13697990768657
480,31,0,0,0,0,0,3.218680570142067,3.3050894044006314,3.3791743816527426,3.382062085393668,2.545736777655023
481,31,0,0,0,0,1,3.1876886235611765,2.8971097141579065,3.5527473651372086,3.382062085393668,2.545736777655023
482,31,0,0,0,1,0,3.656980481678404,3.583879955168246,3.1861716944935488,3.382062085393668,2.5722389266307326
483,31,0,0,0,1,1,3.625988535097514,2.955338902660222,3.2376196866582463,3.382062085393668,2.5722389266307326
484,31,0,0,1,0,0,3.574944551381576,3.71129472865856,3.4715540366882895,3.494775679905544,2.545736777655023
485,31,0,0,1,0,1,3.5353333494378005,3.287506914017138,3.6451270201727555,3.494775679905544,2.545736777655023
486,31,0,0,1,1,0,3.6946282704227316,3.897294535873107,3.3506434574367367,3.494775679905544,2.5722389266307326
487,31,0,0,1,1,1,3.6550170684789562,3.252945358966386,3.4020914496014343,3.494775679905544,2.5722389266307326
488,31,0,1,0,0,0,3.534831261074704,3.552653595707825,3.3555820878576825,3.396917808742891,3.151435538676049
489,31,0,1,0,0,1,3.503839314493814,3.056565494965456,3.5291550713421485,3.396917808742891,3.151435538676049
490,31,0,1,0,1,0,3.8962132297815604,3.74776388697067,3.1625794006984886,3.396917808742891,3.151435538676049
491,31,0,1,0,1,1,3.86522128320067,3.078933117695803,3.214027392863186,3.396917808742891,3.151435538676049
492,31,0,1,1,0,0,3.724594272735189,3.8581658243001518,3.4479617428932294,3.509631403254767,3.151435538676049
493,31,0,1,1,0,1,3.6849830707914135,3.3517549067773174,3.6215347263776954,3.509631403254767,3.151435538676049
